genome,guild_id,ontology,CUE,rgrowth
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,nucleic acid component,0.17468908020878912,0.008893985320457681
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,nucleic acid component,0.19749814148558492,0.018383905892516865
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,nucleic acid component,NaN,0.004358391914996771
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,nucleic acid component,0.29886660460319636,0.014082982947565714
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,nucleic acid component,NaN,0.006421283899858013
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,nucleic acid component,0.018439027703570223,0.014916472562011092
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,nucleic acid component,0.11886185258180096,0.016158551649943526
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,nucleic acid component,0.4265103481688335,0.003042140713023782
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,nucleic acid component,0.15667180234205808,0.013752251719251886
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,nucleic acid component,NaN,0.009474598490327352
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,nucleic acid component,0.03403548653966502,0.007739991853737355
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,nucleic acid component,0.2700115631087408,0.01864871322067547
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,nucleic acid component,NaN,0.007270762386726111
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,nucleic acid component,0.31120838014411756,0.017265640013123005
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,nucleic acid component,0.3587127946904812,0.022577661569713296
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,nucleic acid component,0.24179456571943214,0.01696292705971296
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,nucleic acid component,0.2048652963329528,0.018188459600711988
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,nucleic acid component,NaN,0.008954224748962031
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,nucleic acid component,0.317922609792843,0.001860847660219256
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,nucleic acid component,NaN,0.006032667769193097
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,nucleic acid component,NaN,0.0046327417002715345
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,nucleic acid component,0.46626596029985334,0.014395021072453823
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,nucleic acid component,NaN,0.007661574468034777
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,nucleic acid component,0.44515104446362763,0.01923383105202736
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,nucleic acid component,NaN,0.007340262656501578
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,nucleic acid component,0.594115693969311,0.020377898494751807
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,nucleic acid component,0.37639115822792885,0.021679572764767122
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,nucleic acid component,0.5486007225529501,0.015185259764488415
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,nucleic acid component,NaN,0.015461291066634221
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,nucleic acid component,0.2260237981327408,0.02297510814618106
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,nucleic acid component,0.24242993637027763,0.0075728976174087755
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,nucleic acid component,0.44124778427938616,0.013400061045845393
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,nucleic acid component,NaN,0.008190185067248341
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,nucleic acid component,0.545478184696947,0.004645896939587128
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,nucleic acid component,0.4917944768971643,0.018041412349131113
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,nucleic acid component,0.08537512831800398,0.008504408092007356
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,nucleic acid component,0.036771502996641,0.012006193663585187
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,nucleic acid component,0.2964112751652539,0.016124580559940406
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,nucleic acid component,0.23000074090107658,0.008866963532966591
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,nucleic acid component,0.31188868403879627,0.008883739510217896
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,nucleic acid component,0.3136771313151631,0.018338411297054814
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,nucleic acid component,NaN,0.004350456121573119
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,nucleic acid component,0.49080042512278854,0.014070343007097379
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,nucleic acid component,NaN,0.006409037021595067
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,nucleic acid component,0.03306363051168233,0.014895603256897405
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,nucleic acid component,0.1946456190490287,0.016106749202283
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,nucleic acid component,0.6555370660335134,0.004560332531695431
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,nucleic acid component,0.26149774198454384,0.013726738139851766
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,nucleic acid component,NaN,0.009467730215763314
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,nucleic acid component,0.06217639140619236,0.00771890953106908
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,nucleic acid component,0.42043988270468713,0.018656189490794187
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,nucleic acid component,NaN,0.007264751719484646
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,nucleic acid component,0.49233455486955685,0.017253643561677544
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,nucleic acid component,0.5656912393578559,0.0225642075251651
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,nucleic acid component,0.37727550192248593,0.016956897849297964
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,nucleic acid component,0.318048607183307,0.018154754992357018
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,nucleic acid component,NaN,0.008946756671704876
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,nucleic acid component,0.48904514377275116,0.0027862666457952948
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,nucleic acid component,NaN,0.006032667769193097
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,nucleic acid component,NaN,0.00462958608916815
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,free amino acids,0.4893120997275406,0.0017256072101324755
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,free amino acids,0.4254725690345697,0.0012683686278175646
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,free amino acids,0.42032766677303623,0.0013998840043112388
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,free amino acids,0.3907162742630697,0.0011377918972442162
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,free amino acids,0.5167560164956376,0.0019294966748214168
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,free amino acids,0.397218554009549,0.00152460488460083
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,free amino acids,0.5076604052932204,0.0016408539316927727
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,free amino acids,0.392147834151234,0.0011993521586231748
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,free amino acids,0.359351806366345,0.001343429970359806
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,free amino acids,0.5052361633060444,0.001403384408208034
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,free amino acids,0.5067326857740391,0.0016283505890273516
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,free amino acids,0.5073954091467217,0.001476572715195018
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,free amino acids,0.5053766348940065,0.0034684747538980495
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,free amino acids,0.47543068917029774,0.0020444167073473897
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,free amino acids,0.5016075085112434,0.001446289982031249
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,free amino acids,0.3836832940993939,0.001182781277560849
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,free amino acids,0.3564727650369087,0.0011493318763835024
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,free amino acids,0.3832985538872017,0.001097795818142401
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,free amino acids,0.5041923756110792,0.001403354940883902
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,free amino acids,0.403617432121547,0.0013646749229991005
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,free amino acids,0.2614850856362647,0.0007205523484329153
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,free amino acids,0.5154922752770856,0.09301367025701993
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,free amino acids,0.39080626284775377,0.0010923361417324627
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,free amino acids,0.3317426417290326,0.0010130497421273485
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,free amino acids,0.3993350590502548,0.0014438231317518454
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,free amino acids,0.5377386465504392,0.003422770420379887
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,free amino acids,0.4540594312895656,0.0014585374429174204
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,free amino acids,0.5069455112712864,0.0015496153190537026
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,free amino acids,0.40309786347024434,0.0011887715255407454
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,free amino acids,0.39392380602533483,0.001256171636487626
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,free amino acids,0.5040012594510898,0.0014343771547039288
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,free amino acids,0.45578717982742895,0.0015237907767032292
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,free amino acids,0.49455261929046407,0.002094151736643902
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,free amino acids,0.3770799591794064,0.00118401282628599
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,free amino acids,0.3421828887459448,0.0010640321202750845
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,free amino acids,0.5037524444000133,0.001525883753779452
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,free amino acids,0.445908322748173,0.0020925909098120895
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,free amino acids,0.4087339648134606,0.0011465088528597846
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,free amino acids,0.49282811624768674,0.0011653590617670805
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.525592639009443,0.0020109857315253822
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.464003067970093,0.001453576541237091
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.4541101259397241,0.0015940585886912654
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.2660249620270332,0.011161957695557664
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.5713999417058705,0.0021958868683190132
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.3949377428352985,0.0017361123271897663
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.5554304123980851,0.0018691580263013351
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.2494355179426588,0.017484814412615863
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.18952532359652868,0.023008193062982785
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.52597850634218,0.0184032202197899
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.5614344381376368,0.042845315582713206
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.5277157279816972,0.019868678725268818
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.4887883932353444,0.003960797950606464
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.49240333142444886,0.0023516643590232224
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.06480851248279225,0.008508047353267517
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.3696128696782351,0.018792017808569907
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.38352913762332974,0.001309891219306302
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.3849663645180119,0.018794169061962355
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.529038666821124,0.01942209739925728
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.42259269948952044,0.0015537474027380272
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.12624288322040428,0.008451340439966688
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.5429581257952019,0.024740936202521616
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.3923476807546038,0.01608673811342701
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.026203904301188775,0.014902932135173536
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.39526458889653027,0.012815948980876244
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.5726963966588472,0.0038982320013627864
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.4830972689590898,0.001662362994002424
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.5233180878152595,0.018140097904308816
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.4355191877870402,0.016887071454215124
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.39127037084365685,0.0014485052107454173
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.5380822201326482,0.02215742603439451
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.4563695981031662,0.020766220285783937
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.5376523803404739,0.0023861428554299976
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.35369505448815897,0.024232956544336152
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.3244905590458287,0.021612397099243535
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.5268534201325107,0.018643007098956017
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.43251913961811966,0.0023825058074059746
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.43486436028869396,0.0013244398470024857
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.4639414227841485,0.010361502017096885
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,free amino acids,0.615494307647541,0.0022438563098962725
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,free amino acids,0.5356321492287327,0.001604328485623772
